document_id,title,category,tags,content,popularity
DOC_00367,Document about Science and novel physics python,Science,['novel' 'physics' 'python'],Science document about novel physics python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.793285088906584
DOC_00368,Document about Science and marketing python,Science,['marketing' 'python'],Science document about marketing python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.1884070604405994
DOC_00369,Document about Programming and physics,Programming,['physics'],Programming document about physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.954245993926464
DOC_00370,Document about Literature and world war II medieval music,Literature,['world war II' 'medieval' 'music'],Literature document about world war II medieval music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.922919962508429
DOC_00371,Document about Programming and python world war II finance,Programming,['python' 'world war II' 'finance'],Programming document about python world war II finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.734643924717124
DOC_00372,Document about Arts and chemistry medieval,Arts,['chemistry' 'medieval'],Arts document about chemistry medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.08059178638419
DOC_00373,Document about History and painting,History,['painting'],History document about painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.227106933736884
DOC_00374,Document about Mathematics and medieval world war II poetry,Mathematics,['medieval' 'world war II' 'poetry'],Mathematics document about medieval world war II poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.806938772810107
DOC_00375,Document about Business and chemistry finance poetry,Business,['chemistry' 'finance' 'poetry'],Business document about chemistry finance poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.931163218575579
DOC_00376,Document about Business and poetry calculus,Business,['poetry' 'calculus'],Business document about poetry calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.342267433457637
DOC_00377,Document about History and medieval poetry,History,['medieval' 'poetry'],History document about medieval poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.795609215028522
DOC_00378,Document about Literature and novel marketing,Literature,['novel' 'marketing'],Literature document about novel marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.794704379826815
DOC_00379,Document about History and novel,History,['novel'],History document about novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.445805666864845
DOC_00380,Document about History and painting finance statistics,History,['painting' 'finance' 'statistics'],History document about painting finance statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.364272979803022
DOC_00381,Document about Arts and java,Arts,['java'],Arts document about java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.43557995224237
DOC_00382,Document about Mathematics and chemistry novel java,Mathematics,['chemistry' 'novel' 'java'],Mathematics document about chemistry novel java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.4382536355993678
DOC_00383,Document about Arts and finance world war II poetry,Arts,['finance' 'world war II' 'poetry'],Arts document about finance world war II poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.064090279450176
DOC_00384,Document about Mathematics and painting,Mathematics,['painting'],Mathematics document about painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.05150831518834
DOC_00385,Document about Arts and painting,Arts,['painting'],Arts document about painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.3728527993744897
DOC_00386,Document about Mathematics and poetry python,Mathematics,['poetry' 'python'],Mathematics document about poetry python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.987878242894325
DOC_00387,Document about History and chemistry marketing python,History,['chemistry' 'marketing' 'python'],History document about chemistry marketing python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.657146079867974
DOC_00388,Document about Business and painting physics finance,Business,['painting' 'physics' 'finance'],Business document about painting physics finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.228454977357703
DOC_00389,Document about Mathematics and physics novel java,Mathematics,['physics' 'novel' 'java'],Mathematics document about physics novel java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.543457956210553
DOC_00390,Document about Literature and calculus poetry,Literature,['calculus' 'poetry'],Literature document about calculus poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.180340857760738
DOC_00391,Document about Programming and python,Programming,['python'],Programming document about python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.294055196273788
DOC_00392,Document about Science and calculus,Science,['calculus'],Science document about calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.5483584954864795
DOC_00393,Document about History and world war II,History,['world war II'],History document about world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.1573683736449727
DOC_00394,Document about Literature and finance chemistry world war II,Literature,['finance' 'chemistry' 'world war II'],Literature document about finance chemistry world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.75498396229191
DOC_00395,Document about Science and finance calculus,Science,['finance' 'calculus'],Science document about finance calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.4191785352717834
DOC_00396,Document about History and marketing world war II calculus,History,['marketing' 'world war II' 'calculus'],History document about marketing world war II calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.210798818987307
DOC_00397,Document about History and java,History,['java'],History document about java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.0813157504011714
DOC_00398,Document about Mathematics and marketing world war II physics,Mathematics,['marketing' 'world war II' 'physics'],Mathematics document about marketing world war II physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.129012646102366
DOC_00399,Document about Mathematics and novel,Mathematics,['novel'],Mathematics document about novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.7535244406081356
DOC_00400,Document about Literature and finance painting,Literature,['finance' 'painting'],Literature document about finance painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.175545161129332
DOC_00401,Document about Mathematics and python marketing world war II,Mathematics,['python' 'marketing' 'world war II'],Mathematics document about python marketing world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.42690234133668
DOC_00402,Document about Arts and physics,Arts,['physics'],Arts document about physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.9811225407683584
DOC_00403,Document about Mathematics and medieval marketing physics,Mathematics,['medieval' 'marketing' 'physics'],Mathematics document about medieval marketing physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.4839508049578505
DOC_00404,Document about Business and python medieval world war II,Business,['python' 'medieval' 'world war II'],Business document about python medieval world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.72655809096399
DOC_00405,Document about Programming and java,Programming,['java'],Programming document about java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.279281437094603
DOC_00406,Document about Business and painting chemistry statistics,Business,['painting' 'chemistry' 'statistics'],Business document about painting chemistry statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.148085043859237
DOC_00407,Document about Literature and finance physics novel,Literature,['finance' 'physics' 'novel'],Literature document about finance physics novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.682383798790389
DOC_00408,Document about Arts and finance statistics world war II,Arts,['finance' 'statistics' 'world war II'],Arts document about finance statistics world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.32222574428284
DOC_00409,Document about History and poetry statistics,History,['poetry' 'statistics'],History document about poetry statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.266056393536005
DOC_00410,Document about Literature and world war II painting,Literature,['world war II' 'painting'],Literature document about world war II painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.4918297254281105
DOC_00411,Document about Arts and finance medieval,Arts,['finance' 'medieval'],Arts document about finance medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.83817895731586
DOC_00412,Document about Literature and poetry physics,Literature,['poetry' 'physics'],Literature document about poetry physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.516262698956291
DOC_00413,Document about Programming and chemistry physics novel,Programming,['chemistry' 'physics' 'novel'],Programming document about chemistry physics novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.3203120772582877
DOC_00414,Document about Business and chemistry statistics,Business,['chemistry' 'statistics'],Business document about chemistry statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.335648906082262
DOC_00415,Document about Programming and python painting marketing,Programming,['python' 'painting' 'marketing'],Programming document about python painting marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.237443961519757
DOC_00416,Document about Programming and music poetry,Programming,['music' 'poetry'],Programming document about music poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.447713245584353
DOC_00417,Document about Business and finance,Business,['finance'],Business document about finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,9.79746632388004
DOC_00418,Document about Business and physics,Business,['physics'],Business document about physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.461394218460916
DOC_00419,Document about Arts and poetry medieval finance,Arts,['poetry' 'medieval' 'finance'],Arts document about poetry medieval finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.73680810817346
DOC_00420,Document about History and marketing physics novel,History,['marketing' 'physics' 'novel'],History document about marketing physics novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.5576586614055588
DOC_00421,Document about Arts and marketing poetry,Arts,['marketing' 'poetry'],Arts document about marketing poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.8098092076947
DOC_00422,Document about Business and world war II novel calculus,Business,['world war II' 'novel' 'calculus'],Business document about world war II novel calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.612377132385231
DOC_00423,Document about History and calculus,History,['calculus'],History document about calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.728144762660331
DOC_00424,Document about Mathematics and calculus,Mathematics,['calculus'],Mathematics document about calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.2036199612357645
DOC_00425,Document about Arts and marketing chemistry,Arts,['marketing' 'chemistry'],Arts document about marketing chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.738440075675894
DOC_00426,Document about Science and medieval physics,Science,['medieval' 'physics'],Science document about medieval physics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.488314853933053
DOC_00427,Document about Science and statistics,Science,['statistics'],Science document about statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.7691118053015367
DOC_00428,Document about Programming and statistics,Programming,['statistics'],Programming document about statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.4960642584649286
DOC_00429,Document about Literature and marketing,Literature,['marketing'],Literature document about marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,8.853632969373066
DOC_00430,Document about Mathematics and calculus music,Mathematics,['calculus' 'music'],Mathematics document about calculus music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.877724478440436
DOC_00431,Document about Arts and music java painting,Arts,['music' 'java' 'painting'],Arts document about music java painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.4613711325839835
DOC_00432,Document about Mathematics and novel painting,Mathematics,['novel' 'painting'],Mathematics document about novel painting. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.737478377236491
DOC_00433,Document about Literature and chemistry music world war II,Literature,['chemistry' 'music' 'world war II'],Literature document about chemistry music world war II. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.000583768718308
DOC_00434,Document about Literature and music finance,Literature,['music' 'finance'],Literature document about music finance. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.764619999841374
DOC_00435,Document about Science and python novel,Science,['python' 'novel'],Science document about python novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.060039474539029
DOC_00436,Document about Science and medieval,Science,['medieval'],Science document about medieval. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.9057127584717755
DOC_00437,Document about Literature and python,Literature,['python'],Literature document about python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.3301384731382564
DOC_00438,Document about Programming and chemistry music,Programming,['chemistry' 'music'],Programming document about chemistry music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.5547480440527
DOC_00439,Document about History and novel calculus,History,['novel' 'calculus'],History document about novel calculus. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.671006476565521
DOC_00440,Document about Mathematics and statistics chemistry python,Mathematics,['statistics' 'chemistry' 'python'],Mathematics document about statistics chemistry python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.749583136221671
DOC_00441,Document about Business and chemistry,Business,['chemistry'],Business document about chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.026910548433001
DOC_00442,Document about Arts and world war II marketing,Arts,['world war II' 'marketing'],Arts document about world war II marketing. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.129488044367566
DOC_00443,Document about Programming and physics painting statistics,Programming,['physics' 'painting' 'statistics'],Programming document about physics painting statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.620763372441347
DOC_00444,Document about Business and calculus chemistry statistics,Business,['calculus' 'chemistry' 'statistics'],Business document about calculus chemistry statistics. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.115771980122949
DOC_00445,Document about Mathematics and novel chemistry,Mathematics,['novel' 'chemistry'],Mathematics document about novel chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,6.407129344056572
DOC_00446,Document about Programming and medieval novel,Programming,['medieval' 'novel'],Programming document about medieval novel. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,5.370708685720063
DOC_00447,Document about Programming and python,Programming,['python'],Programming document about python. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,4.392875505581575
DOC_00448,Document about Business and java music,Business,['java' 'music'],Business document about java music. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,2.727598950961532
DOC_00449,Document about History and chemistry,History,['chemistry'],History document about chemistry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,3.032105969355662
DOC_00450,Document about Mathematics and java,Mathematics,['java'],Mathematics document about java. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,1.309881777159831
DOC_00451,Document about History and world war II poetry,History,['world war II' 'poetry'],History document about world war II poetry. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. This is a sample content for the document. ,7.762809857781724
